,task,seed,algorithm,K,num_atoms,num_contrastive_parameters,gamma,extra_theta_factor,hidden_features,num_blocks,AVG_LOG_RATIO,RT,C2ST_Z-01,MMD-01,MEDDIST-01,NLTP-01,C2ST_Z-02,MMD-02,MEDDIST-02,NLTP-02,C2ST_Z-03,MMD-03,MEDDIST-03,NLTP-03,C2ST_Z-04,MMD-04,MEDDIST-04,NLTP-04,C2ST_Z-05,MMD-05,MEDDIST-05,NLTP-05,C2ST_Z-06,MMD-06,MEDDIST-06,NLTP-06,C2ST_Z-07,MMD-07,MEDDIST-07,NLTP-07,C2ST_Z-08,MMD-08,MEDDIST-08,NLTP-08,C2ST_Z-09,MMD-09,MEDDIST-09,NLTP-09,C2ST_Z-10,MMD-10,MEDDIST-10,NLTP-10,NLTP,num_simulations_simulator,path,folder,reuse
737,slcp,3894597191,CNRE,74,74,75,1.0,0,128,3,9.088611,44.89443359375,0.9494,0.0751127,19.132347,,0.8756,0.04638815,22.740889,,0.8143,0.10059011,26.693552,,0.9627,0.12483686,2.8622665,,0.78295,0.023855329,22.6272,,0.8084,0.04049635,11.012417,,0.98235,0.04926777,30.101646,,0.94705,0.067685604,23.82785,,0.84985,0.023814082,10.478468,,0.9166,0.1020838,2.2541385,,,22528.0,/home/ben/sci/cnre/infinite/bench/18-09-41/74,74,False
738,gaussian_mixture,3508985419,CNRE,1,1,2,1.0,0,128,3,6.8862042,14.645962524414063,0.76545,0.04849553,0.6494033,,0.71595,0.057724,0.8471069,,0.77095,0.084153056,0.6333029,,0.8079,0.08920312,0.62798023,,0.74185,0.056217074,0.5015725,,0.7458,0.08035469,0.8223108,,0.73275,0.072865844,0.6173765,,0.7242,0.076713085,0.6182904,,0.8124,0.091668725,0.2793913,,0.74555,0.03477454,0.43789828,,,22528.0,/home/ben/sci/cnre/infinite/bench/18-09-41/98,98,False
739,two_moons,1272942626,CNRE,99,99,100,0.1,0,128,3,9.492684,51.26824137369792,0.56365,0.00039720535,0.09027532,,0.5618,2.7418137e-05,0.09167732,,0.5889,0.00037992,0.09076287,,0.5383,0.0019156337,0.09088069,,0.64225,0.0007485151,0.08891642,,0.5785,0.00085532665,0.09008609,,0.65635,0.0025248528,0.091408804,,0.6484,0.0024363995,0.08960037,,0.5612,0.0013149381,0.09173417,,0.6138,0.008702517,0.09232217,,,22528.0,/home/ben/sci/cnre/infinite/bench/18-09-41/33,33,False
740,slcp,962203989,CNRE,49,49,50,100.0,0,128,3,12.628659,33.68705647786458,0.8935,0.03450811,19.644974,,0.82455,0.008903742,22.241962,,0.7979,0.019539833,27.482635,,0.92955,0.061560094,3.2268672,,0.8851,0.061738014,23.801254,,0.77625,0.016977549,10.111855,,0.9596,0.0139199495,29.376331,,0.9176,0.053570032,23.586044,,0.823,0.017312527,9.017402,,0.96065,0.0803231,1.5330759,,,22528.0,/home/ben/sci/cnre/infinite/bench/18-09-41/66,66,False
741,gaussian_mixture,3508936148,CNRE,199,199,200,0.1,0,128,3,8.469407,94.1908203125,0.77445,0.16664279,1.2417946,,0.75325,0.11984086,1.3716128,,0.74105,0.09692168,1.3966439,,0.74025,0.09087539,1.3427688,,0.74765,0.095864296,1.2188394,,0.7389,0.11123037,1.5738261,,0.74825,0.12338364,1.3932225,,0.7455,0.102095485,1.3311045,,0.73695,0.09525508,1.5193751,,0.77335,0.18204099,1.4230907,,,22528.0,/home/ben/sci/cnre/infinite/bench/18-09-41/141,141,False
742,gaussian_mixture,942711414,CNRE,199,199,200,100.0,0,128,3,17.0057,92.77063802083333,0.77435,0.18329215,1.3092842,,0.7433,0.08521861,1.1393312,,0.73665,0.092268825,1.312794,,0.73815,0.093445,1.5214905,,0.75615,0.1545524,1.456558,,0.73195,0.073488,1.565696,,0.7431,0.10050559,1.3271565,,0.74145,0.08956075,1.2752609,,0.7325,0.08508515,1.3019907,,0.7694,0.1444239,1.1078787,,,22528.0,/home/ben/sci/cnre/infinite/bench/18-09-41/138,138,False
743,two_moons,687113734,CNRE,24,24,25,10.0,0,128,3,8.413219,19.45101521809896,0.51365,0.0009114742,0.09053057,,0.516,0.0012209415,0.090542786,,0.6159,0.0011019707,0.092966974,,0.59635,0.002759993,0.090545155,,0.5972,0.0011159182,0.09532512,,0.61315,0.00059092045,0.09165463,,0.67,0.0018165112,0.09069242,,0.6527,0.0013548136,0.0943401,,0.59255,0.0023869276,0.090794906,,0.63765,0.0049455166,0.09351355,,,22528.0,/home/ben/sci/cnre/infinite/bench/18-09-41/13,13,False
744,slcp,3109803748,CNRE,149,149,150,0.001,0,128,3,9.890773,78.8045654296875,0.84225,0.0040102005,19.434307,,0.8121,0.014675379,22.613106,,0.8976,0.15311754,25.933857,,0.8915,0.03205669,3.2145336,,0.8048,0.05760765,24.054487,,0.7138,0.009065747,11.269432,,0.92465,0.01728201,29.601557,,0.89595,0.0074424744,24.39547,,0.77165,0.008328795,9.512193,,0.83415,0.056506634,1.7421021,,,22528.0,/home/ben/sci/cnre/infinite/bench/18-09-41/89,89,False
745,two_moons,4126511180,CNRE,149,149,150,0.1,0,128,3,10.0896435,72.13617350260417,0.55195,0.006394744,0.093006544,,0.5638,0.0074578524,0.0896396,,0.5752,-1.5258789e-05,0.08910204,,0.5767,0.019052744,0.0938594,,0.58485,0.0049159527,0.09254709,,0.544,0.0024682283,0.09232552,,0.63585,0.004789114,0.09480139,,0.6144,0.0033339262,0.09186454,,0.5152,0.00220263,0.08877598,,0.6403,0.0014508963,0.08998929,,,22528.0,/home/ben/sci/cnre/infinite/bench/18-09-41/39,39,False
746,two_moons,1613565859,CNRE,24,24,25,0.01,0,128,3,7.703067,19.417726643880208,0.5262,0.0002719164,0.09112592,,0.53305,9.8228455e-05,0.091879055,,0.58635,0.00015592575,0.0944868,,0.50235,3.093481e-05,0.09027214,,0.57315,0.0029070377,0.09692711,,0.56945,2.4914742e-05,0.091994405,,0.625,0.0015388727,0.09343006,,0.6087,0.00056529045,0.0921992,,0.55175,0.00061678886,0.09436254,,0.6338,0.0042054653,0.09580755,,,22528.0,/home/ben/sci/cnre/infinite/bench/18-09-41/16,16,False
747,two_moons,2377274316,CNRE,9,9,10,0.001,0,128,3,7.1696506,13.483607991536458,0.533,0.0026125908,0.09110737,,0.5551,0.0019735098,0.09199622,,0.64765,0.0016746521,0.09162886,,0.54425,0.0034179091,0.09189664,,0.6694,7.867813e-05,0.09115195,,0.53155,0.0016937256,0.091848016,,0.65795,0.0029814243,0.09058826,,0.6258,0.0027096272,0.09524498,,0.6269,0.0036042333,0.09330031,,0.66955,0.0010339022,0.09091827,,,22528.0,/home/ben/sci/cnre/infinite/bench/18-09-41/11,11,False
748,slcp,390171733,CNRE,199,199,200,0.001,0,128,3,10.879091,98.19989420572917,0.8462,0.0092583895,19.852905,,0.77055,0.020621657,22.77124,,0.8118,0.039812922,26.964064,,0.90815,0.055585504,3.1203413,,0.83825,0.032256365,23.468609,,0.71115,0.0010365248,10.518417,,0.9368,0.016309738,29.48198,,0.8666,0.005072713,24.561085,,0.74275,0.014248371,9.757103,,0.80815,0.04366851,1.8619859,,,22528.0,/home/ben/sci/cnre/infinite/bench/18-09-41/95,95,False
749,gaussian_mixture,2104781108,CNRE,9,9,10,0.01,0,128,3,9.356283,14.921242268880208,0.69625,0.059914947,0.4480793,,0.82675,0.1005491,0.43571353,,0.75575,0.07465768,0.3536898,,0.71495,0.071041346,1.0906266,,0.7535,0.05442524,0.8416806,,0.7141,0.072523355,0.32558513,,0.81395,0.09263551,0.47166353,,0.7237,0.07595229,0.22337137,,0.71735,0.07084906,0.27685654,,0.8243,0.1265986,0.73590016,,,22528.0,/home/ben/sci/cnre/infinite/bench/18-09-41/106,106,False
750,two_moons,2045401349,CNRE,49,49,50,1.0,0,128,3,9.131031,29.93910115559896,0.56975,0.00054490566,0.09074374,,0.5726,0.00016391277,0.09152579,,0.56405,0.0008648634,0.090296805,,0.6021,0.000608325,0.08959085,,0.58055,0.00058174133,0.09044951,,0.5663,-1.6212463e-05,0.09041144,,0.63485,0.0008955002,0.08978245,,0.62625,0.00055933,0.09050614,,0.5466,0.0007966161,0.090541855,,0.5951,0.0018390417,0.091263935,,,22528.0,/home/ben/sci/cnre/infinite/bench/18-09-41/20,20,False
751,two_moons,3235770164,CNRE,9,9,10,10.0,0,128,3,7.204519,13.198016357421874,0.5707,0.0004557371,0.091004625,,0.5008,0.00012862682,0.08978982,,0.5903,0.00016582012,0.09097637,,0.5843,0.00037628412,0.09182472,,0.56175,0.0006438494,0.09522979,,0.57335,1.41859055e-05,0.08965262,,0.62405,0.0005159378,0.09262222,,0.62005,0.0012744665,0.090189174,,0.52805,-2.3782253e-05,0.0919592,,0.5946,0.0019972324,0.092857674,,,22528.0,/home/ben/sci/cnre/infinite/bench/18-09-41/7,7,False
752,gaussian_mixture,3321955959,CNRE,199,199,200,1.0,0,128,3,8.581781,92.65900065104167,0.7774,0.21662813,1.3813584,,0.75335,0.12015957,1.2815263,,0.73885,0.09824413,1.4928493,,0.73645,0.05761552,1.457476,,0.74815,0.101798296,1.3369473,,0.7331,0.066646576,1.4172418,,0.74105,0.084067106,1.3208954,,0.7432,0.10327256,1.6161969,,0.7348,0.09871817,1.3891873,,0.7678,0.1498524,1.1360219,,,22528.0,/home/ben/sci/cnre/infinite/bench/18-09-41/140,140,False
753,gaussian_mixture,3857030132,CNRE,149,149,150,0.001,0,128,3,12.006034,72.8528564453125,0.6843,0.06937289,0.32374573,,0.7336,0.081528544,0.32580525,,0.74845,0.08128774,0.8384608,,0.72235,0.0737288,0.6085359,,0.7352,0.073111296,0.32960406,,0.7273,0.075505614,0.60838556,,0.78925,0.09228742,0.61648846,,0.74205,0.08017743,0.61284506,,0.73615,0.07656562,0.38377082,,0.7889,0.13097548,0.54428315,,,22528.0,/home/ben/sci/cnre/infinite/bench/18-09-41/137,137,False
754,gaussian_mixture,3064230633,CNRE,74,74,75,0.01,0,128,3,11.751053,42.804789225260414,0.78005,0.08473921,0.638259,,0.7565,0.08250666,0.31441936,,0.773,0.08541918,0.2591431,,0.74385,0.08119643,0.6062385,,0.70885,0.07298958,0.38353342,,0.74045,0.07910001,0.6111457,,0.80475,0.08964455,0.40735188,,0.7963,0.08644152,0.40887246,,0.75825,0.083013415,0.31619364,,0.7225,0.06964779,0.32177135,,,22528.0,/home/ben/sci/cnre/infinite/bench/18-09-41/124,124,False
755,slcp,1126184877,CNRE,199,199,200,100.0,0,128,3,12.63199,99.81837565104166,0.93025,0.029013991,20.016819,,0.91915,0.13368118,23.913376,,0.8548,0.070126295,28.31565,,0.92465,0.037883162,3.3937252,,0.8534,0.09683454,23.84179,,0.79295,0.0071172714,10.741707,,0.95855,0.04194808,29.549282,,0.9455,0.1803956,24.06247,,0.8058,0.012057424,9.852341,,0.90675,0.06421107,1.824239,,,22528.0,/home/ben/sci/cnre/infinite/bench/18-09-41/90,90,False
756,gaussian_mixture,750216608,CNRE,24,24,25,1.0,0,128,3,10.384745,22.661580403645832,0.76935,0.054781795,0.56749856,,0.7204,0.061520696,0.44860452,,0.73225,0.0770427,0.42567262,,0.72375,0.068798184,0.44613156,,0.75345,0.074394226,0.6366235,,0.7208,0.07395792,0.62534714,,0.7169,0.0730772,0.9807747,,0.70585,0.06893778,0.62721354,,0.7308,0.07691741,0.6168076,,0.75355,0.0515728,0.5041748,,,22528.0,/home/ben/sci/cnre/infinite/bench/18-09-41/110,110,False
757,slcp,3560930997,CNRE,1,1,2,0.01,0,128,3,5.395396,14.12025655110677,0.84685,0.0026595592,19.576714,,0.80485,0.032807708,22.910091,,0.74695,0.0053054094,26.785526,,0.9036,0.036692142,3.0223694,,0.73975,0.022475123,24.388317,,0.76355,0.0062493086,11.264414,,0.9392,0.01741314,29.575785,,0.93435,0.015380502,23.84877,,0.79275,0.011845231,10.066755,,0.84905,0.03783536,1.8003254,,,22528.0,/home/ben/sci/cnre/infinite/bench/18-09-41/52,52,False
758,gaussian_mixture,3965008927,CNRE,1,1,2,0.01,0,128,3,3.3440847,12.443792724609375,0.7759,0.19920033,1.4529825,,0.74575,0.078991055,1.4180355,,0.73735,0.086867034,1.497031,,0.7368,0.077775896,1.3143444,,0.73815,0.070854306,1.3226681,,0.73325,0.06600773,1.2891233,,0.7364,0.07656449,1.3367895,,0.7435,0.0817489,1.3906131,,0.7345,0.08889502,1.2603192,,0.7746,0.16322398,1.2180463,,,22528.0,/home/ben/sci/cnre/infinite/bench/18-09-41/100,100,False
759,slcp,1439004916,CNRE,9,9,10,0.1,0,128,3,6.804325,14.352679443359374,0.89985,0.020258307,19.87928,,0.84305,0.026401997,23.028622,,0.7918,0.0123769045,26.25457,,0.92585,0.058627963,3.4843178,,0.78055,0.019163847,23.193882,,0.77465,0.030603528,11.840002,,0.9362,0.019329786,29.354172,,0.913,0.03158307,24.827263,,0.7923,0.022430897,10.907318,,0.8055,0.0435493,2.409556,,,22528.0,/home/ben/sci/cnre/infinite/bench/18-09-41/57,57,False
760,two_moons,4125090419,CNRE,74,74,75,0.1,0,128,3,9.164349,41.24989013671875,0.54395,0.0067938566,0.09236099,,0.53475,0.004470587,0.09277214,,0.57285,0.0015867949,0.09146807,,0.5516,0.0029371977,0.09000631,,0.5769,0.013261676,0.095867485,,0.55565,0.0022820234,0.08977626,,0.63405,0.007485032,0.08987603,,0.6069,0.0022228956,0.09185594,,0.5256,0.005955398,0.091937736,,0.59815,0.014897585,0.092148535,,,22528.0,/home/ben/sci/cnre/infinite/bench/18-09-41/27,27,False
761,slcp,2363220170,CNRE,1,1,2,0.1,0,128,3,4.3419647,13.122895304361979,0.85605,0.0075348616,19.61742,,0.80275,0.01127696,22.980703,,0.7351,0.01528728,27.060003,,0.92035,0.1129359,3.3223288,,0.7778,0.009966612,23.457466,,0.7568,0.0046007633,11.374207,,0.97225,0.049202442,29.829918,,0.90245,0.0133987665,24.67656,,0.77055,0.010385752,9.278322,,0.86455,0.050980747,2.0364218,,,22528.0,/home/ben/sci/cnre/infinite/bench/18-09-41/51,51,False
762,two_moons,2847354801,CNRE,74,74,75,0.001,0,128,3,9.081163,40.482181803385416,0.50465,5.197525e-05,0.09102085,,0.51785,1.9431114e-05,0.0899149,,0.6174,3.0875206e-05,0.08980882,,0.5906,0.0008378029,0.090153836,,0.62455,0.0021014214,0.09221832,,0.5867,0.000101566315,0.09208455,,0.69105,0.003194213,0.09081046,,0.67345,0.002036333,0.091874264,,0.58035,0.00016820431,0.09370081,,0.6441,0.0037056208,0.0900349,,,22528.0,/home/ben/sci/cnre/infinite/bench/18-09-41/29,29,False
763,slcp,2179932843,CNRE,9,9,10,10.0,0,128,3,7.3533516,15.4257568359375,0.88885,0.02685535,19.389172,,0.86785,0.09475577,23.540184,,0.7865,0.027106285,25.046398,,0.93725,0.070378184,3.7642787,,0.85645,0.02527976,24.026741,,0.74355,0.0050821304,11.510025,,0.9525,0.039352894,29.524784,,0.91615,0.031097889,23.74382,,0.79455,0.024864197,9.393507,,0.84335,0.06229472,2.3312833,,,22528.0,/home/ben/sci/cnre/infinite/bench/18-09-41/55,55,False
764,slcp,3882722578,CNRE,149,149,150,10.0,0,128,3,13.236162,80.18487141927083,0.9178,0.009155154,19.421162,,0.87095,0.096301794,22.31138,,0.80155,0.05265224,27.180843,,0.92955,0.034248114,3.1560535,,0.86785,0.20765936,24.107372,,0.79075,0.04553759,10.622372,,0.95935,0.03031063,30.151237,,0.93355,0.032957077,24.04,,0.8535,0.03985095,9.835613,,0.939,0.13287449,1.9430356,,,22528.0,/home/ben/sci/cnre/infinite/bench/18-09-41/85,85,False
765,gaussian_mixture,2514370174,CNRE,9,9,10,0.1,0,128,3,5.6998854,13.378268432617187,0.7751,0.18271202,1.2272317,,0.75285,0.10067773,1.3094406,,0.7337,0.071373105,1.3859801,,0.74245,0.08836126,1.4078493,,0.74755,0.10001403,1.1645272,,0.73695,0.08154464,1.4465284,,0.74165,0.0806551,1.2851102,,0.74395,0.08764827,1.4452165,,0.73935,0.09296548,1.3309269,,0.7635,0.12116885,1.2202295,,,22528.0,/home/ben/sci/cnre/infinite/bench/18-09-41/105,105,False
766,two_moons,1653065515,CNRE,1,1,2,0.1,0,128,3,4.896615,11.885005696614583,0.57095,0.0038462877,0.09019177,,0.55215,0.0024616718,0.089276366,,0.5758,0.0004415512,0.09039237,,0.5842,0.010580361,0.088749796,,0.57185,0.00012338161,0.09137377,,0.5653,0.0038810968,0.08947177,,0.603,0.005229354,0.09030634,,0.58665,0.0041822195,0.089957446,,0.5344,0.0029641986,0.091454506,,0.6428,0.0020508766,0.09284325,,,22528.0,/home/ben/sci/cnre/infinite/bench/18-09-41/3,3,False
767,gaussian_mixture,2237014725,CNRE,99,99,100,0.01,0,128,3,7.8173313,50.8842041015625,0.77735,0.20994961,1.4646039,,0.75345,0.110404134,1.3024181,,0.73665,0.086728156,1.446379,,0.73985,0.08149761,1.4822749,,0.7507,0.09287429,1.1412983,,0.73745,0.08148134,1.3843341,,0.74095,0.08633864,1.5170794,,0.74295,0.08891338,1.5213974,,0.73755,0.089702606,1.4118822,,0.77065,0.19720536,1.3847072,,,22528.0,/home/ben/sci/cnre/infinite/bench/18-09-41/130,130,False
768,two_moons,3026163267,CNRE,99,99,100,0.01,0,128,3,9.312695,49.782430013020836,0.5097,0.00014257431,0.09191729,,0.5705,-3.8981438e-05,0.09203008,,0.6026,0.00036251545,0.09311785,,0.53465,0.00031620264,0.09304266,,0.6199,0.0010533333,0.09403972,,0.548,0.0004917383,0.09184769,,0.60145,0.0010915995,0.091180846,,0.5967,0.0002850294,0.09155468,,0.5667,0.0017011166,0.09436348,,0.6232,0.0024701357,0.09733592,,,22528.0,/home/ben/sci/cnre/infinite/bench/18-09-41/34,34,False
769,slcp,3956766467,CNRE,74,74,75,100.0,0,128,3,12.646979,43.62786051432292,0.90275,0.037243247,19.063457,,0.89235,0.070934296,23.019398,,0.7436,0.045671582,26.426228,,0.9565,0.07304931,3.297924,,0.82155,0.064059734,23.27665,,0.77375,0.050565243,11.67243,,0.95565,0.07132983,30.178885,,0.92935,0.01605606,23.467892,,0.8456,0.03732145,11.28057,,0.89,0.061691523,1.9273744,,,22528.0,/home/ben/sci/cnre/infinite/bench/18-09-41/72,72,False
770,slcp,202436180,CNRE,49,49,50,1.0,0,128,3,8.8728695,33.478013102213545,0.9218,0.10965216,20.530634,,0.88315,0.051409245,22.529514,,0.8404,0.103001356,24.975998,,0.93955,0.17470664,3.6369634,,0.8716,0.16831255,24.383343,,0.8393,0.020506263,10.577789,,0.94545,0.07503474,29.430098,,0.94275,0.07376933,24.644577,,0.82035,0.0356313,9.199467,,0.9206,0.24139452,1.86083,,,22528.0,/home/ben/sci/cnre/infinite/bench/18-09-41/68,68,False
771,slcp,1527860944,CNRE,1,1,2,1.0,0,128,3,4.8586497,13.40857645670573,0.91935,0.10705733,20.11,,0.8579,0.025790572,24.160828,,0.8037,0.043214917,27.025257,,0.9375,0.12786084,2.797483,,0.804,0.03249061,24.8358,,0.7878,0.0052245855,10.897432,,0.96005,0.10865617,29.519215,,0.94,0.07207203,25.418797,,0.83915,0.033992767,11.04917,,0.8379,0.053227723,2.2363386,,,22528.0,/home/ben/sci/cnre/infinite/bench/18-09-41/50,50,False
772,gaussian_mixture,718476905,CNRE,1,1,2,0.1,0,128,3,7.675652,14.269351196289062,0.77015,0.0761987,0.47892004,,0.80315,0.09154272,0.4737794,,0.7387,0.07984626,0.29094374,,0.76,0.08216095,0.3178054,,0.74575,0.08148694,0.6392257,,0.7455,0.07929075,0.38151053,,0.7189,0.07528114,0.97814244,,0.7434,0.079750896,0.6097069,,0.74155,0.07902956,0.62370014,,0.7986,0.12280667,0.50245833,,,22528.0,/home/ben/sci/cnre/infinite/bench/18-09-41/99,99,False
773,slcp,2024239565,CNRE,74,74,75,10.0,0,128,3,10.172031,44.40142008463542,0.93275,0.16964424,19.59151,,0.8642,0.025601745,24.290977,,0.81125,0.1272893,26.984846,,0.9482,0.043282866,3.1603544,,0.8762,0.135216,24.734032,,0.7913,0.0261693,11.050602,,0.96355,0.07897806,29.357475,,0.94325,0.017275453,25.308865,,0.8316,0.035730124,10.000025,,0.93125,0.11185646,1.7486922,,,22528.0,/home/ben/sci/cnre/infinite/bench/18-09-41/73,73,False
774,slcp,412882788,CNRE,24,24,25,0.01,0,128,3,8.1634445,24.164131673177085,0.86235,0.020065784,20.02309,,0.78725,0.013286471,22.193644,,0.7215,0.008762717,25.70655,,0.8975,0.05590713,2.9732656,,0.7746,0.021427989,23.075626,,0.7131,0.0070997477,11.482731,,0.9278,0.03145492,29.069078,,0.92365,0.09632659,25.865227,,0.79105,0.025125861,9.071632,,0.8201,0.04617262,1.8461471,,,22528.0,/home/ben/sci/cnre/infinite/bench/18-09-41/64,64,False
775,gaussian_mixture,1277916127,CNRE,24,24,25,0.001,0,128,3,6.5159874,19.148197428385416,0.7791,0.18789625,1.3260438,,0.7531,0.10203534,1.3222618,,0.74045,0.09361905,1.4639316,,0.7381,0.08489114,1.3377955,,0.7564,0.12465352,1.3701376,,0.7363,0.07817161,1.4869182,,0.74345,0.109025,1.4965191,,0.7463,0.09577936,1.4264331,,0.73965,0.091894746,1.3969505,,0.77085,0.17152143,1.399435,,,22528.0,/home/ben/sci/cnre/infinite/bench/18-09-41/113,113,False
776,gaussian_mixture,1013174111,CNRE,74,74,75,0.1,0,128,3,11.406109,41.69059651692708,0.764,0.06752944,0.6251446,,0.78735,0.0854485,0.84646267,,0.71985,0.072341084,0.31525156,,0.73905,0.069796205,0.34752646,,0.72675,0.077198744,0.31699586,,0.7275,0.071418524,0.283274,,0.74265,0.0756011,0.4201041,,0.7255,0.07042587,0.6170386,,0.72955,0.07392573,0.31203532,,0.7425,0.06640017,0.42885643,,,22528.0,/home/ben/sci/cnre/infinite/bench/18-09-41/123,123,False
777,gaussian_mixture,2734089737,CNRE,99,99,100,1.0,0,128,3,8.467312,51.28717041015625,0.77255,0.18171155,1.2513877,,0.74835,0.09817928,1.2643145,,0.7378,0.092672884,1.3995879,,0.73895,0.086948514,1.4398084,,0.7525,0.1367855,1.2418486,,0.73335,0.08910078,1.4561715,,0.74305,0.12153906,1.5332401,,0.7435,0.09133285,1.3707281,,0.73875,0.10985476,1.538651,,0.7666,0.13453394,1.0700562,,,22528.0,/home/ben/sci/cnre/infinite/bench/18-09-41/128,128,False
778,gaussian_mixture,411154644,CNRE,49,49,50,10.0,0,128,3,7.1856165,29.966145833333332,0.77375,0.1993776,1.3190472,,0.74615,0.09957993,1.388088,,0.7367,0.08931714,1.3587768,,0.73555,0.08441675,1.2953925,,0.7448,0.08137292,1.1469618,,0.7348,0.07289326,1.3177097,,0.74305,0.10413635,1.3619432,,0.7442,0.10413331,1.446013,,0.73385,0.08007419,1.4177728,,0.7632,0.1547417,1.3132821,,,22528.0,/home/ben/sci/cnre/infinite/bench/18-09-41/115,115,False
779,two_moons,594812667,CNRE,149,149,150,10.0,0,128,3,10.106345,71.92325032552084,0.5461,0.005637884,0.090766594,,0.56465,0.0024778843,0.090883434,,0.5889,0.0014187098,0.09201093,,0.5639,0.0134702325,0.090277076,,0.57315,0.005769491,0.09184028,,0.55125,0.0010852814,0.0911721,,0.6384,0.0017342567,0.090561554,,0.61855,0.0024850368,0.08953418,,0.554,0.0022895932,0.08951709,,0.5974,0.0003490448,0.089659534,,,22528.0,/home/ben/sci/cnre/infinite/bench/18-09-41/37,37,False
780,slcp,2928209061,CNRE,49,49,50,0.01,0,128,3,8.938393,35.24477945963542,0.88275,0.038793206,19.854055,,0.8294,0.060385108,22.712526,,0.763,0.015918016,26.2592,,0.9123,0.051397324,2.952701,,0.78525,0.020704627,23.161194,,0.7576,0.005687356,11.437668,,0.96095,0.111786604,30.358013,,0.8975,0.0080024,24.968525,,0.7809,0.013650656,9.104628,,0.8704,0.0516088,1.7136617,,,22528.0,/home/ben/sci/cnre/infinite/bench/18-09-41/70,70,False
781,two_moons,3479888348,CNRE,9,9,10,1.0,0,128,3,7.127633,13.375745646158855,0.52935,0.0006312132,0.09042454,,0.5394,0.000967741,0.09060344,,0.57585,0.0003093481,0.09046768,,0.56375,0.0002195239,0.09033728,,0.58785,0.0022859573,0.09568678,,0.55815,0.00039112568,0.0909626,,0.62485,0.0008029938,0.09228616,,0.6142,0.00016891956,0.0901014,,0.53735,0.0011520386,0.090488866,,0.62155,0.0014622211,0.08896245,,,22528.0,/home/ben/sci/cnre/infinite/bench/18-09-41/8,8,False
782,slcp,1710941106,CNRE,24,24,25,10.0,0,128,3,8.0114765,23.75269775390625,0.926,0.05879903,20.064095,,0.8421,0.060685873,23.544785,,0.81695,0.14279652,26.796665,,0.9323,0.096880436,3.3477855,,0.80595,0.03172171,23.885616,,0.77915,0.031515837,10.957729,,0.97,0.10699546,30.337143,,0.95495,0.09380078,25.539583,,0.8182,0.02938068,9.867107,,0.87215,0.05241406,2.022816,,,22528.0,/home/ben/sci/cnre/infinite/bench/18-09-41/61,61,False
783,slcp,1481867767,CNRE,74,74,75,0.001,0,128,3,9.153631,42.65615641276042,0.8728,0.015530825,19.37483,,0.80245,0.01695621,22.530056,,0.72795,0.016277313,26.584072,,0.90605,0.08170062,3.7033026,,0.8081,0.020674586,23.639027,,0.7497,0.0064560175,10.790325,,0.92765,0.032219768,29.512794,,0.90545,0.047898054,24.842424,,0.83195,0.019925117,10.38285,,0.92265,0.040383697,1.4857869,,,22528.0,/home/ben/sci/cnre/infinite/bench/18-09-41/77,77,False
784,two_moons,3279696613,CNRE,24,24,25,100.0,0,128,3,8.910946,19.696767171223957,0.59585,0.0016061068,0.09317486,,0.5743,0.0018898249,0.09308114,,0.64445,0.0024656057,0.09195523,,0.5857,0.002786994,0.09407659,,0.63085,-3.8146973e-06,0.09316261,,0.60995,0.0020730495,0.09194359,,0.6662,0.0029644966,0.09368628,,0.6622,0.003563881,0.09305924,,0.5946,0.0091049075,0.09178968,,0.6549,0.00093972683,0.090568274,,,22528.0,/home/ben/sci/cnre/infinite/bench/18-09-41/12,12,False
785,two_moons,2054717602,CNRE,24,24,25,1.0,0,128,3,8.076298,20.835447184244792,0.55145,0.001259923,0.092543125,,0.5074,0.00044190884,0.0910236,,0.59845,0.000639081,0.0903434,,0.5074,0.000356853,0.091662094,,0.5607,-2.6106834e-05,0.09255228,,0.5106,0.00020718575,0.09270838,,0.5971,0.00031650066,0.09044032,,0.58485,0.00078833103,0.090048656,,0.56155,0.00041669607,0.089720786,,0.608,0.001906991,0.09036805,,,22528.0,/home/ben/sci/cnre/infinite/bench/18-09-41/14,14,False
786,slcp,230709963,CNRE,24,24,25,0.1,0,128,3,8.217907,22.002134195963542,0.88925,0.026536942,19.343216,,0.8509,0.054886937,22.954718,,0.80115,0.017038345,26.704454,,0.9176,0.08616018,3.1729205,,0.78525,0.04150009,23.095203,,0.7918,0.01943636,11.488787,,0.95315,0.029274106,30.003014,,0.9104,0.062296987,24.686483,,0.8085,0.02210319,11.111244,,0.8544,0.045723677,1.9914944,,,22528.0,/home/ben/sci/cnre/infinite/bench/18-09-41/63,63,False
787,slcp,25592888,CNRE,9,9,10,1.0,0,128,3,6.8495417,15.072920735677084,0.9345,0.017310977,18.7994,,0.81545,0.02297473,23.190994,,0.84325,0.060354233,26.370628,,0.94245,0.14254177,3.5266457,,0.81965,0.054630637,23.394482,,0.78445,0.0042535067,11.036257,,0.96605,0.037113547,29.494637,,0.9288,0.022181392,24.223072,,0.8263,0.026189566,9.966068,,0.8642,0.06202662,2.1037157,,,22528.0,/home/ben/sci/cnre/infinite/bench/18-09-41/56,56,False
