,task,num_observation,algorithm,num_contrastive_parameters,gamma,num_blocks
74,slcp,5,NRE-B,100,inf,2
75,slcp,5,NRE-B,100,inf,3
76,slcp,5,NRE-B,150,inf,2
77,slcp,5,NRE-B,150,inf,3
78,slcp,5,NRE-B,200,inf,2
79,slcp,5,NRE-B,200,inf,3
80,slcp,6,NRE-B,2,inf,2
81,slcp,6,NRE-B,2,inf,3
82,slcp,6,NRE-B,10,inf,2
83,slcp,6,NRE-B,10,inf,3
84,slcp,6,NRE-B,25,inf,2
85,slcp,6,NRE-B,25,inf,3
86,slcp,6,NRE-B,50,inf,2
87,slcp,6,NRE-B,50,inf,3
88,slcp,6,NRE-B,75,inf,2
89,slcp,6,NRE-B,75,inf,3
90,slcp,6,NRE-B,100,inf,2
91,slcp,6,NRE-B,100,inf,3
92,slcp,6,NRE-B,150,inf,2
93,slcp,6,NRE-B,150,inf,3
94,slcp,6,NRE-B,200,inf,2
95,slcp,6,NRE-B,200,inf,3
96,slcp,7,NRE-B,2,inf,2
97,slcp,7,NRE-B,2,inf,3
98,slcp,7,NRE-B,10,inf,2
99,slcp,7,NRE-B,10,inf,3
100,slcp,7,NRE-B,25,inf,2
101,slcp,7,NRE-B,25,inf,3
102,slcp,7,NRE-B,50,inf,2
103,slcp,7,NRE-B,50,inf,3
104,slcp,7,NRE-B,75,inf,2
105,slcp,7,NRE-B,75,inf,3
106,slcp,7,NRE-B,100,inf,2
107,slcp,7,NRE-B,100,inf,3
108,slcp,7,NRE-B,150,inf,2
109,slcp,7,NRE-B,150,inf,3
110,slcp,7,NRE-B,200,inf,2
111,slcp,7,NRE-B,200,inf,3
112,slcp,8,NRE-B,2,inf,2
113,slcp,8,NRE-B,2,inf,3
114,slcp,8,NRE-B,10,inf,2
115,slcp,8,NRE-B,10,inf,3
116,slcp,8,NRE-B,25,inf,2
117,slcp,8,NRE-B,25,inf,3
118,slcp,8,NRE-B,50,inf,2
119,slcp,8,NRE-B,50,inf,3
120,slcp,8,NRE-B,75,inf,2
121,slcp,8,NRE-B,75,inf,3
122,slcp,8,NRE-B,100,inf,2
123,slcp,8,NRE-B,100,inf,3
124,slcp,8,NRE-B,150,inf,2
125,slcp,8,NRE-B,150,inf,3
126,slcp,8,NRE-B,200,inf,2
127,slcp,8,NRE-B,200,inf,3
128,slcp,9,NRE-B,2,inf,2
129,slcp,9,NRE-B,2,inf,3
130,slcp,9,NRE-B,10,inf,2
131,slcp,9,NRE-B,10,inf,3
132,slcp,9,NRE-B,25,inf,2
133,slcp,9,NRE-B,25,inf,3
134,slcp,9,NRE-B,50,inf,2
135,slcp,9,NRE-B,50,inf,3
136,slcp,9,NRE-B,75,inf,2
137,slcp,9,NRE-B,75,inf,3
138,slcp,9,NRE-B,100,inf,2
139,slcp,9,NRE-B,100,inf,3
140,slcp,9,NRE-B,150,inf,2
141,slcp,9,NRE-B,150,inf,3
142,slcp,9,NRE-B,200,inf,2
143,slcp,9,NRE-B,200,inf,3
144,slcp,10,NRE-B,2,inf,2
145,slcp,10,NRE-B,2,inf,3
146,slcp,10,NRE-B,10,inf,2
147,slcp,10,NRE-B,10,inf,3
148,slcp,10,NRE-B,25,inf,2
149,slcp,10,NRE-B,25,inf,3
150,slcp,10,NRE-B,50,inf,2
151,slcp,10,NRE-B,50,inf,3
152,slcp,10,NRE-B,75,inf,2
153,slcp,10,NRE-B,75,inf,3
154,slcp,10,NRE-B,100,inf,2
155,slcp,10,NRE-B,100,inf,3
156,slcp,10,NRE-B,150,inf,2
157,slcp,10,NRE-B,150,inf,3
158,slcp,10,NRE-B,200,inf,2
159,slcp,10,NRE-B,200,inf,3
160,two_moons,1,NRE-B,2,inf,2
161,two_moons,1,NRE-B,2,inf,3
162,two_moons,1,NRE-B,10,inf,2
163,two_moons,1,NRE-B,10,inf,3
164,two_moons,1,NRE-B,25,inf,2
165,two_moons,1,NRE-B,25,inf,3
166,two_moons,1,NRE-B,50,inf,2
167,two_moons,1,NRE-B,50,inf,3
168,two_moons,1,NRE-B,75,inf,2
169,two_moons,1,NRE-B,75,inf,3
170,two_moons,1,NRE-B,100,inf,2
171,two_moons,1,NRE-B,100,inf,3
172,two_moons,1,NRE-B,150,inf,2
173,two_moons,1,NRE-B,150,inf,3
174,two_moons,1,NRE-B,200,inf,2
175,two_moons,1,NRE-B,200,inf,3
176,two_moons,2,NRE-B,2,inf,2
177,two_moons,2,NRE-B,2,inf,3
178,two_moons,2,NRE-B,10,inf,2
179,two_moons,2,NRE-B,10,inf,3
180,two_moons,2,NRE-B,25,inf,2
181,two_moons,2,NRE-B,25,inf,3
182,two_moons,2,NRE-B,50,inf,2
183,two_moons,2,NRE-B,50,inf,3
184,two_moons,2,NRE-B,75,inf,2
185,two_moons,2,NRE-B,75,inf,3
186,two_moons,2,NRE-B,100,inf,2
187,two_moons,2,NRE-B,100,inf,3
188,two_moons,2,NRE-B,150,inf,2
189,two_moons,2,NRE-B,150,inf,3
190,two_moons,2,NRE-B,200,inf,2
191,two_moons,2,NRE-B,200,inf,3
192,two_moons,3,NRE-B,2,inf,2
193,two_moons,3,NRE-B,2,inf,3
194,two_moons,3,NRE-B,10,inf,2
195,two_moons,3,NRE-B,10,inf,3
196,two_moons,3,NRE-B,25,inf,2
197,two_moons,3,NRE-B,25,inf,3
198,two_moons,3,NRE-B,50,inf,2
199,two_moons,3,NRE-B,50,inf,3
200,two_moons,3,NRE-B,75,inf,2
201,two_moons,3,NRE-B,75,inf,3
202,two_moons,3,NRE-B,100,inf,2
203,two_moons,3,NRE-B,100,inf,3
204,two_moons,3,NRE-B,150,inf,2
205,two_moons,3,NRE-B,150,inf,3
206,two_moons,3,NRE-B,200,inf,2
207,two_moons,3,NRE-B,200,inf,3
208,two_moons,4,NRE-B,2,inf,2
209,two_moons,4,NRE-B,2,inf,3
210,two_moons,4,NRE-B,10,inf,2
211,two_moons,4,NRE-B,10,inf,3
212,two_moons,4,NRE-B,25,inf,2
213,two_moons,4,NRE-B,25,inf,3
214,two_moons,4,NRE-B,50,inf,2
215,two_moons,4,NRE-B,50,inf,3
216,two_moons,4,NRE-B,75,inf,2
217,two_moons,4,NRE-B,75,inf,3
218,two_moons,4,NRE-B,100,inf,2
219,two_moons,4,NRE-B,100,inf,3
220,two_moons,4,NRE-B,150,inf,2
221,two_moons,4,NRE-B,150,inf,3
222,two_moons,4,NRE-B,200,inf,2
223,two_moons,4,NRE-B,200,inf,3
224,two_moons,5,NRE-B,2,inf,2
225,two_moons,5,NRE-B,2,inf,3
226,two_moons,5,NRE-B,10,inf,2
227,two_moons,5,NRE-B,10,inf,3
228,two_moons,5,NRE-B,25,inf,2
229,two_moons,5,NRE-B,25,inf,3
230,two_moons,5,NRE-B,50,inf,2
231,two_moons,5,NRE-B,50,inf,3
232,two_moons,5,NRE-B,75,inf,2
233,two_moons,5,NRE-B,75,inf,3
234,two_moons,5,NRE-B,100,inf,2
235,two_moons,5,NRE-B,100,inf,3
236,two_moons,5,NRE-B,150,inf,2
237,two_moons,5,NRE-B,150,inf,3
238,two_moons,5,NRE-B,200,inf,2
239,two_moons,5,NRE-B,200,inf,3
240,two_moons,6,NRE-B,2,inf,2
241,two_moons,6,NRE-B,2,inf,3
242,two_moons,6,NRE-B,10,inf,2
243,two_moons,6,NRE-B,10,inf,3
244,two_moons,6,NRE-B,25,inf,2
245,two_moons,6,NRE-B,25,inf,3
246,two_moons,6,NRE-B,50,inf,2
247,two_moons,6,NRE-B,50,inf,3
248,two_moons,6,NRE-B,75,inf,2
249,two_moons,6,NRE-B,75,inf,3
250,two_moons,6,NRE-B,100,inf,2
251,two_moons,6,NRE-B,100,inf,3
252,two_moons,6,NRE-B,150,inf,2
253,two_moons,6,NRE-B,150,inf,3
254,two_moons,6,NRE-B,200,inf,2
255,two_moons,6,NRE-B,200,inf,3
256,two_moons,7,NRE-B,2,inf,2
257,two_moons,7,NRE-B,2,inf,3
258,two_moons,7,NRE-B,10,inf,2
259,two_moons,7,NRE-B,10,inf,3
260,two_moons,7,NRE-B,25,inf,2
261,two_moons,7,NRE-B,25,inf,3
262,two_moons,7,NRE-B,50,inf,2
263,two_moons,7,NRE-B,50,inf,3
264,two_moons,7,NRE-B,75,inf,2
265,two_moons,7,NRE-B,75,inf,3
266,two_moons,7,NRE-B,100,inf,2
267,two_moons,7,NRE-B,100,inf,3
268,two_moons,7,NRE-B,150,inf,2
269,two_moons,7,NRE-B,150,inf,3
270,two_moons,7,NRE-B,200,inf,2
271,two_moons,7,NRE-B,200,inf,3
272,two_moons,8,NRE-B,2,inf,2
273,two_moons,8,NRE-B,2,inf,3
274,two_moons,8,NRE-B,10,inf,2
275,two_moons,8,NRE-B,10,inf,3
276,two_moons,8,NRE-B,25,inf,2
277,two_moons,8,NRE-B,25,inf,3
278,two_moons,8,NRE-B,50,inf,2
279,two_moons,8,NRE-B,50,inf,3
280,two_moons,8,NRE-B,75,inf,2
281,two_moons,8,NRE-B,75,inf,3
282,two_moons,8,NRE-B,100,inf,2
283,two_moons,8,NRE-B,100,inf,3
284,two_moons,8,NRE-B,150,inf,2
285,two_moons,8,NRE-B,150,inf,3
286,two_moons,8,NRE-B,200,inf,2
287,two_moons,8,NRE-B,200,inf,3
288,two_moons,9,NRE-B,2,inf,2
289,two_moons,9,NRE-B,2,inf,3
290,two_moons,9,NRE-B,10,inf,2
291,two_moons,9,NRE-B,10,inf,3
292,two_moons,9,NRE-B,25,inf,2
293,two_moons,9,NRE-B,25,inf,3
294,two_moons,9,NRE-B,50,inf,2
295,two_moons,9,NRE-B,50,inf,3
296,two_moons,9,NRE-B,75,inf,2
297,two_moons,9,NRE-B,75,inf,3
298,two_moons,9,NRE-B,100,inf,2
299,two_moons,9,NRE-B,100,inf,3
300,two_moons,9,NRE-B,150,inf,2
301,two_moons,9,NRE-B,150,inf,3
302,two_moons,9,NRE-B,200,inf,2
303,two_moons,9,NRE-B,200,inf,3
304,two_moons,10,NRE-B,2,inf,2
305,two_moons,10,NRE-B,2,inf,3
306,two_moons,10,NRE-B,10,inf,2
307,two_moons,10,NRE-B,10,inf,3
308,two_moons,10,NRE-B,25,inf,2
309,two_moons,10,NRE-B,25,inf,3
310,two_moons,10,NRE-B,50,inf,2
311,two_moons,10,NRE-B,50,inf,3
312,two_moons,10,NRE-B,75,inf,2
313,two_moons,10,NRE-B,75,inf,3
314,two_moons,10,NRE-B,100,inf,2
315,two_moons,10,NRE-B,100,inf,3
316,two_moons,10,NRE-B,150,inf,2
317,two_moons,10,NRE-B,150,inf,3
318,two_moons,10,NRE-B,200,inf,2
319,two_moons,10,NRE-B,200,inf,3
320,gaussian_mixture,1,NRE-B,2,inf,2
321,gaussian_mixture,1,NRE-B,2,inf,3
322,gaussian_mixture,1,NRE-B,10,inf,2
323,gaussian_mixture,1,NRE-B,10,inf,3
324,gaussian_mixture,1,NRE-B,25,inf,2
325,gaussian_mixture,1,NRE-B,25,inf,3
326,gaussian_mixture,1,NRE-B,50,inf,2
327,gaussian_mixture,1,NRE-B,50,inf,3
328,gaussian_mixture,1,NRE-B,75,inf,2
329,gaussian_mixture,1,NRE-B,75,inf,3
330,gaussian_mixture,1,NRE-B,100,inf,2
331,gaussian_mixture,1,NRE-B,100,inf,3
332,gaussian_mixture,1,NRE-B,150,inf,2
333,gaussian_mixture,1,NRE-B,150,inf,3
334,gaussian_mixture,1,NRE-B,200,inf,2
335,gaussian_mixture,1,NRE-B,200,inf,3
336,gaussian_mixture,2,NRE-B,2,inf,2
337,gaussian_mixture,2,NRE-B,2,inf,3
338,gaussian_mixture,2,NRE-B,10,inf,2
339,gaussian_mixture,2,NRE-B,10,inf,3
340,gaussian_mixture,2,NRE-B,25,inf,2
341,gaussian_mixture,2,NRE-B,25,inf,3
342,gaussian_mixture,2,NRE-B,50,inf,2
343,gaussian_mixture,2,NRE-B,50,inf,3
344,gaussian_mixture,2,NRE-B,75,inf,2
345,gaussian_mixture,2,NRE-B,75,inf,3
346,gaussian_mixture,2,NRE-B,100,inf,2
347,gaussian_mixture,2,NRE-B,100,inf,3
348,gaussian_mixture,2,NRE-B,150,inf,2
349,gaussian_mixture,2,NRE-B,150,inf,3
350,gaussian_mixture,2,NRE-B,200,inf,2
351,gaussian_mixture,2,NRE-B,200,inf,3
352,gaussian_mixture,3,NRE-B,2,inf,2
353,gaussian_mixture,3,NRE-B,2,inf,3
354,gaussian_mixture,3,NRE-B,10,inf,2
355,gaussian_mixture,3,NRE-B,10,inf,3
356,gaussian_mixture,3,NRE-B,25,inf,2
357,gaussian_mixture,3,NRE-B,25,inf,3
358,gaussian_mixture,3,NRE-B,50,inf,2
359,gaussian_mixture,3,NRE-B,50,inf,3
360,gaussian_mixture,3,NRE-B,75,inf,2
361,gaussian_mixture,3,NRE-B,75,inf,3
362,gaussian_mixture,3,NRE-B,100,inf,2
363,gaussian_mixture,3,NRE-B,100,inf,3
364,gaussian_mixture,3,NRE-B,150,inf,2
365,gaussian_mixture,3,NRE-B,150,inf,3
366,gaussian_mixture,3,NRE-B,200,inf,2
367,gaussian_mixture,3,NRE-B,200,inf,3
368,gaussian_mixture,4,NRE-B,2,inf,2
369,gaussian_mixture,4,NRE-B,2,inf,3
370,gaussian_mixture,4,NRE-B,10,inf,2
371,gaussian_mixture,4,NRE-B,10,inf,3
372,gaussian_mixture,4,NRE-B,25,inf,2
373,gaussian_mixture,4,NRE-B,25,inf,3
374,gaussian_mixture,4,NRE-B,50,inf,2
375,gaussian_mixture,4,NRE-B,50,inf,3
376,gaussian_mixture,4,NRE-B,75,inf,2
377,gaussian_mixture,4,NRE-B,75,inf,3
378,gaussian_mixture,4,NRE-B,100,inf,2
379,gaussian_mixture,4,NRE-B,100,inf,3
380,gaussian_mixture,4,NRE-B,150,inf,2
381,gaussian_mixture,4,NRE-B,150,inf,3
382,gaussian_mixture,4,NRE-B,200,inf,2
383,gaussian_mixture,4,NRE-B,200,inf,3
384,gaussian_mixture,5,NRE-B,2,inf,2
385,gaussian_mixture,5,NRE-B,2,inf,3
386,gaussian_mixture,5,NRE-B,10,inf,2
387,gaussian_mixture,5,NRE-B,10,inf,3
388,gaussian_mixture,5,NRE-B,25,inf,2
389,gaussian_mixture,5,NRE-B,25,inf,3
390,gaussian_mixture,5,NRE-B,50,inf,2
391,gaussian_mixture,5,NRE-B,50,inf,3
392,gaussian_mixture,5,NRE-B,75,inf,2
393,gaussian_mixture,5,NRE-B,75,inf,3
394,gaussian_mixture,5,NRE-B,100,inf,2
395,gaussian_mixture,5,NRE-B,100,inf,3
396,gaussian_mixture,5,NRE-B,150,inf,2
397,gaussian_mixture,5,NRE-B,150,inf,3
398,gaussian_mixture,5,NRE-B,200,inf,2
399,gaussian_mixture,5,NRE-B,200,inf,3
400,gaussian_mixture,6,NRE-B,2,inf,2
401,gaussian_mixture,6,NRE-B,2,inf,3
402,gaussian_mixture,6,NRE-B,10,inf,2
403,gaussian_mixture,6,NRE-B,10,inf,3
404,gaussian_mixture,6,NRE-B,25,inf,2
405,gaussian_mixture,6,NRE-B,25,inf,3
406,gaussian_mixture,6,NRE-B,50,inf,2
407,gaussian_mixture,6,NRE-B,50,inf,3
408,gaussian_mixture,6,NRE-B,75,inf,2
409,gaussian_mixture,6,NRE-B,75,inf,3
410,gaussian_mixture,6,NRE-B,100,inf,2
411,gaussian_mixture,6,NRE-B,100,inf,3
412,gaussian_mixture,6,NRE-B,150,inf,2
413,gaussian_mixture,6,NRE-B,150,inf,3
414,gaussian_mixture,6,NRE-B,200,inf,2
415,gaussian_mixture,6,NRE-B,200,inf,3
416,gaussian_mixture,7,NRE-B,2,inf,2
417,gaussian_mixture,7,NRE-B,2,inf,3
418,gaussian_mixture,7,NRE-B,10,inf,2
419,gaussian_mixture,7,NRE-B,10,inf,3
420,gaussian_mixture,7,NRE-B,25,inf,2
421,gaussian_mixture,7,NRE-B,25,inf,3
422,gaussian_mixture,7,NRE-B,50,inf,2
423,gaussian_mixture,7,NRE-B,50,inf,3
424,gaussian_mixture,7,NRE-B,75,inf,2
425,gaussian_mixture,7,NRE-B,75,inf,3
426,gaussian_mixture,7,NRE-B,100,inf,2
427,gaussian_mixture,7,NRE-B,100,inf,3
428,gaussian_mixture,7,NRE-B,150,inf,2
429,gaussian_mixture,7,NRE-B,150,inf,3
430,gaussian_mixture,7,NRE-B,200,inf,2
431,gaussian_mixture,7,NRE-B,200,inf,3
432,gaussian_mixture,8,NRE-B,2,inf,2
433,gaussian_mixture,8,NRE-B,2,inf,3
434,gaussian_mixture,8,NRE-B,10,inf,2
435,gaussian_mixture,8,NRE-B,10,inf,3
436,gaussian_mixture,8,NRE-B,25,inf,2
437,gaussian_mixture,8,NRE-B,25,inf,3
438,gaussian_mixture,8,NRE-B,50,inf,2
439,gaussian_mixture,8,NRE-B,50,inf,3
440,gaussian_mixture,8,NRE-B,75,inf,2
441,gaussian_mixture,8,NRE-B,75,inf,3
442,gaussian_mixture,8,NRE-B,100,inf,2
443,gaussian_mixture,8,NRE-B,100,inf,3
444,gaussian_mixture,8,NRE-B,150,inf,2
445,gaussian_mixture,8,NRE-B,150,inf,3
446,gaussian_mixture,8,NRE-B,200,inf,2
447,gaussian_mixture,8,NRE-B,200,inf,3
448,gaussian_mixture,9,NRE-B,2,inf,2
449,gaussian_mixture,9,NRE-B,2,inf,3
450,gaussian_mixture,9,NRE-B,10,inf,2
451,gaussian_mixture,9,NRE-B,10,inf,3
452,gaussian_mixture,9,NRE-B,25,inf,2
453,gaussian_mixture,9,NRE-B,25,inf,3
454,gaussian_mixture,9,NRE-B,50,inf,2
455,gaussian_mixture,9,NRE-B,50,inf,3
456,gaussian_mixture,9,NRE-B,75,inf,2
457,gaussian_mixture,9,NRE-B,75,inf,3
458,gaussian_mixture,9,NRE-B,100,inf,2
459,gaussian_mixture,9,NRE-B,100,inf,3
460,gaussian_mixture,9,NRE-B,150,inf,2
461,gaussian_mixture,9,NRE-B,150,inf,3
462,gaussian_mixture,9,NRE-B,200,inf,2
463,gaussian_mixture,9,NRE-B,200,inf,3
464,gaussian_mixture,10,NRE-B,2,inf,2
465,gaussian_mixture,10,NRE-B,2,inf,3
466,gaussian_mixture,10,NRE-B,10,inf,2
467,gaussian_mixture,10,NRE-B,10,inf,3
468,gaussian_mixture,10,NRE-B,25,inf,2
469,gaussian_mixture,10,NRE-B,25,inf,3
470,gaussian_mixture,10,NRE-B,50,inf,2
471,gaussian_mixture,10,NRE-B,50,inf,3
472,gaussian_mixture,10,NRE-B,75,inf,2
473,gaussian_mixture,10,NRE-B,75,inf,3
474,gaussian_mixture,10,NRE-B,100,inf,2
475,gaussian_mixture,10,NRE-B,100,inf,3
476,gaussian_mixture,10,NRE-B,150,inf,2
477,gaussian_mixture,10,NRE-B,150,inf,3
478,gaussian_mixture,10,NRE-B,200,inf,2
479,gaussian_mixture,10,NRE-B,200,inf,3
