,task,seed,algorithm,K,num_atoms,num_contrastive_parameters,gamma,extra_theta_factor,reuse,hidden_features,num_blocks,AVG_LOG_RATIO,RT,C2ST_Z-01,MMD-01,MEDDIST-01,NLTP-01,C2ST_Z-02,MMD-02,MEDDIST-02,NLTP-02,C2ST_Z-03,MMD-03,MEDDIST-03,NLTP-03,C2ST_Z-04,MMD-04,MEDDIST-04,NLTP-04,C2ST_Z-05,MMD-05,MEDDIST-05,NLTP-05,C2ST_Z-06,MMD-06,MEDDIST-06,NLTP-06,C2ST_Z-07,MMD-07,MEDDIST-07,NLTP-07,C2ST_Z-08,MMD-08,MEDDIST-08,NLTP-08,C2ST_Z-09,MMD-09,MEDDIST-09,NLTP-09,C2ST_Z-10,MMD-10,MEDDIST-10,NLTP-10,NLTP,num_simulations_simulator,path,folder
48,bernoulli_glm,4044635124,CNRE,99,99,100,1.0,0,False,128,3,13.621323,209.186669921875,0.71665,0.07343614,9.559193,,0.7414,0.029852271,11.301129,,0.8052,0.25066376,11.716343,,0.73905,0.1838417,10.811216,,0.6536,0.020210981,15.988554,,0.70505,0.14374435,12.092827,,0.65775,0.024244308,12.956673,,0.7075,0.12089622,10.327517,,0.80945,0.37722546,10.951836,,0.70405,0.070660114,14.546482,,,10000.0,/home/ben/sci/cnre/infinite/sbibm-extra/19-11-44/1,1
49,slcp_distractors,1407618622,CNRE,99,99,100,1.0,0,False,128,3,7.1032553,106.3347412109375,0.98825,0.11483121,895.678,,0.97685,0.10370672,380.2749,,0.97185,0.070329905,388.3341,,0.9901,0.26704496,570.48315,,0.9789,0.14698875,897.1415,,0.9725,0.19514698,348.30005,,0.9929,0.05863905,1076.6685,,0.98895,0.08348501,425.80396,,0.9719,0.24852991,711.9901,,0.97175,0.35509494,349.17474,,,1000.0,/home/ben/sci/cnre/infinite/sbibm-extra/19-11-44/18,18
50,bernoulli_glm_raw,3609409321,CNRE,99,99,100,1.0,0,False,128,3,18.022661,199.18294270833334,0.8872,0.13741052,3.7416575,,0.9458,0.38575768,4.358899,,0.97495,0.52640355,4.690416,,0.91975,0.18518913,4.0,,0.9725,0.37773287,6.0,,0.92725,0.23642808,5.0,,0.9818,0.4603849,6.164414,,0.97005,0.41257834,4.582576,,0.8538,0.12884998,3.6055512,,0.96935,0.36514077,6.0827627,,,1000.0,/home/ben/sci/cnre/infinite/sbibm-extra/19-11-44/21,21
51,gaussian_linear,451091741,CNRE,99,99,100,1.0,0,False,128,3,8.351105,376.0986002604167,0.5332,0.0053750277,1.466656,,0.53525,0.0063346624,1.4294188,,0.54395,0.007398367,1.4570923,,0.54895,0.009854555,1.6022031,,0.5141,0.0048395395,1.3216596,,0.52645,0.00339818,1.3141859,,0.52855,0.0056706667,1.366191,,0.5413,0.008334994,1.5815294,,0.5252,0.004429102,1.4324677,,0.56605,0.015265703,1.569305,,,100000.0,/home/ben/sci/cnre/infinite/sbibm-extra/19-11-44/17,17
52,slcp,960504474,CNRE,99,99,100,1.0,0,False,128,3,10.33055,154.41936848958332,0.9555,0.07733202,19.78551,,0.92125,0.061714053,23.790073,,0.89115,0.05026257,25.947182,,0.9553,0.17071366,2.596777,,0.9334,0.07839692,23.262829,,0.87445,0.0032129288,10.672335,,0.97145,0.23278534,30.19409,,0.94845,0.17404962,25.45568,,0.90485,0.09646797,10.720828,,0.9402,0.054658294,1.6298656,,,10000.0,/home/ben/sci/cnre/infinite/sbibm-extra/19-11-44/4,4
53,bernoulli_glm,1798991604,CNRE,99,99,100,1.0,0,False,128,3,13.616962,197.111767578125,0.85485,0.25968724,13.695824,,0.8584,0.17411393,16.071655,,0.9065,0.28760624,14.969522,,0.8824,0.23295432,15.997,,0.9328,0.2530077,21.68892,,0.8379,0.13049918,15.959587,,0.7655,0.069579005,14.727308,,0.8932,0.21358651,14.073904,,0.90765,0.43171597,12.864816,,0.8466,0.13756263,18.108604,,,1000.0,/home/ben/sci/cnre/infinite/sbibm-extra/19-11-44/0,0
54,bernoulli_glm_raw,2074112402,CNRE,99,99,100,1.0,0,False,128,3,14.5717325,387.73206380208336,0.5968,0.0133520365,3.6055512,,0.6515,0.06265521,4.582576,,0.63955,0.08198428,3.8729835,,0.7178,0.18153471,3.7416575,,0.5942,0.00730443,5.5677643,,0.64255,0.041553974,4.8989797,,0.6543,0.025922775,4.7958317,,0.6692,0.0873611,3.8729835,,0.72975,0.20921868,3.6055512,,0.67995,0.02778542,5.3851647,,,100000.0,/home/ben/sci/cnre/infinite/sbibm-extra/19-11-44/23,23
55,two_moons,157580246,CNRE,99,99,100,1.0,0,False,128,3,9.878979,59.11885986328125,0.5388,0.0013571978,0.09200615,,0.5444,0.0013697147,0.08794409,,0.59175,0.00019049644,0.091046184,,0.5651,0.0037114024,0.09228279,,0.5957,0.03157413,0.093040794,,0.59375,0.004645586,0.09216486,,0.62045,0.00072717667,0.087864116,,0.59135,0.0044140816,0.088335484,,0.57085,0.022294521,0.09018136,,0.65185,0.002704978,0.08931533,,,10000.0,/home/ben/sci/cnre/infinite/sbibm-extra/19-11-44/13,13
56,gaussian_linear,3228973275,CNRE,99,99,100,1.0,0,False,128,3,12.832421,213.85685221354166,0.5835,0.013739586,1.5123937,,0.539,0.0068860054,1.4383345,,0.55195,0.00416255,1.4087658,,0.5762,0.015365958,1.6213534,,0.5385,0.003210783,1.314893,,0.5442,0.0048087835,1.309486,,0.5428,0.0045039654,1.3909965,,0.59645,0.021061063,1.6253791,,0.5462,0.0069847107,1.3869383,,0.6092,0.020445228,1.5893433,,,10000.0,/home/ben/sci/cnre/infinite/sbibm-extra/19-11-44/16,16
57,gaussian_linear_uniform,2157710841,CNRE,99,99,100,1.0,0,False,128,3,12.890027,385.58258463541665,0.54285,0.0026625395,1.3530796,,0.54635,0.0025706291,1.425733,,0.5692,0.008078814,1.4772911,,0.5302,0.0013335943,1.3252568,,0.55525,0.0037646294,1.2930074,,0.5451,0.0043045282,1.3303716,,0.5494,0.0063364506,1.3457999,,0.554,0.0031620264,1.3219895,,0.5467,0.0058362484,1.2914734,,0.5454,0.0034153461,1.3539037,,,100000.0,/home/ben/sci/cnre/infinite/sbibm-extra/19-11-44/11,11
58,gaussian_mixture,2198536265,CNRE,99,99,100,1.0,0,False,128,3,8.042848,60.445556640625,0.77545,0.19944,1.374048,,0.74675,0.08234221,1.0822611,,0.7408,0.09685475,1.3697305,,0.7361,0.092265725,1.3419405,,0.7453,0.09116161,1.2789781,,0.73745,0.09535414,1.5091016,,0.7393,0.07806414,1.254262,,0.74485,0.09757632,1.3818924,,0.73325,0.075699925,1.2564478,,0.76835,0.15238416,1.2313768,,,10000.0,/home/ben/sci/cnre/infinite/sbibm-extra/19-11-44/7,7
59,slcp,210674636,CNRE,99,99,100,1.0,0,False,128,3,10.350124,135.50541178385416,0.9856,0.106738925,18.647362,,0.9809,0.27751184,20.221527,,0.96225,0.10389137,23.429857,,0.987,0.10546011,4.373082,,0.9645,0.1148895,18.495945,,0.96605,0.14578867,9.337648,,0.9913,0.09289062,27.236237,,0.98735,0.119223475,21.766342,,0.9578,0.10653782,9.559683,,0.94135,0.13102347,4.541722,,,1000.0,/home/ben/sci/cnre/infinite/sbibm-extra/19-11-44/3,3
60,gaussian_mixture,1703478069,CNRE,99,99,100,1.0,0,False,128,3,11.573846,247.2345703125,0.7004,0.06916356,0.6106048,,0.7169,0.070836425,0.83745897,,0.7248,0.0750345,0.82939154,,0.72245,0.07405245,0.22867364,,0.71215,0.075146794,0.36561012,,0.72315,0.074797034,0.83245015,,0.7213,0.075372815,0.60970366,,0.71915,0.07510185,0.59655035,,0.72725,0.07548571,0.37962443,,0.69415,0.07199645,0.29256472,,,100000.0,/home/ben/sci/cnre/infinite/sbibm-extra/19-11-44/8,8
61,two_moons,3210731474,CNRE,99,99,100,1.0,0,False,128,3,9.775816,44.28839925130208,0.6701,0.01813066,0.08367458,,0.7618,0.07343209,0.07904559,,0.7519,0.07781601,0.081949376,,0.6829,0.025598884,0.084149644,,0.7729,0.07118738,0.0798236,,0.7045,0.06732917,0.07859897,,0.7409,0.07693648,0.091046095,,0.71515,0.05493343,0.08759129,,0.7437,0.041992962,0.07960534,,0.7421,0.035633206,0.08986907,,,1000.0,/home/ben/sci/cnre/infinite/sbibm-extra/19-11-44/12,12
62,two_moons,3684402427,CNRE,99,99,100,1.0,0,False,128,3,9.370427,226.082666015625,0.49555,3.0755997e-05,0.08755414,,0.5058,0.00027883053,0.08998841,,0.5189,0.00046479702,0.09132491,,0.50395,-3.9339066e-06,0.08995804,,0.5443,0.0052084923,0.092972964,,0.54505,0.007820964,0.089351535,,0.57005,0.0010758638,0.09045822,,0.541,0.0012174845,0.08912374,,0.52285,0.004113734,0.09031017,,0.57635,0.0017828941,0.090103075,,,100000.0,/home/ben/sci/cnre/infinite/sbibm-extra/19-11-44/14,14
