,task,seed,algorithm,K,num_atoms,num_contrastive_parameters,gamma,extra_theta_factor,reuse,hidden_features,num_blocks,AVG_LOG_RATIO,RT,C2ST_Z-01,MMD-01,MEDDIST-01,NLTP-01,C2ST_Z-02,MMD-02,MEDDIST-02,NLTP-02,C2ST_Z-03,MMD-03,MEDDIST-03,NLTP-03,C2ST_Z-04,MMD-04,MEDDIST-04,NLTP-04,C2ST_Z-05,MMD-05,MEDDIST-05,NLTP-05,C2ST_Z-06,MMD-06,MEDDIST-06,NLTP-06,C2ST_Z-07,MMD-07,MEDDIST-07,NLTP-07,C2ST_Z-08,MMD-08,MEDDIST-08,NLTP-08,C2ST_Z-09,MMD-09,MEDDIST-09,NLTP-09,C2ST_Z-10,MMD-10,MEDDIST-10,NLTP-10,NLTP,num_simulations_simulator,path,folder
36,sir,3737868364,CNRE,99,99,100,1.0,0,False,128,3,10.006601,2677.58125,0.5641,0.00976789,17.029387,,0.55205,0.009568095,20.916496,,0.57,0.016922712,19.235384,,0.5926,0.009429336,26.739485,,0.5842,0.0037389994,24.819347,,0.62835,0.015536666,24.33105,,0.64095,0.0057086945,22.494444,,0.5806,0.002751708,22.627417,,0.61585,0.016803265,29.495762,,0.5462,0.004577279,22.22611,,,100000.0,/home/ben/sci/cnre/infinite/sbibm-extra-extra/09-50-19/1,1
37,lotka_volterra,1827417463,CNRE,99,99,100,1.0,0,False,128,3,15.357583,2737.0109375,0.99925,0.5848918,21.242924,,0.99205,0.5051035,29.89094,,0.97935,0.45660785,22.542084,,0.9998,0.638168,660.4164,,0.99865,0.7165778,34.08452,,0.99465,0.51518774,28.717606,,0.99175,0.5390734,20.893095,,0.9918,0.43397167,36.65236,,0.98465,0.37856102,48.77617,,0.976,0.2472803,51.258884,,,100000.0,/home/ben/sci/cnre/infinite/sbibm-extra-extra/09-50-19/0,0
38,sir,46784913,CNRE,99,99,100,1.0,0,False,128,3,10.186195,221.35304361979166,0.62365,0.029105783,18.814888,,0.6506,0.09038681,23.366642,,0.64555,0.06391895,20.92845,,0.6627,0.049504876,28.098042,,0.6865,0.045323074,27.294687,,0.66355,0.012254,26.410223,,0.7461,0.042661667,26.305893,,0.629,0.0071446896,23.83275,,0.68215,0.070045054,29.393877,,0.6358,0.038806796,25.347582,,,10000.0,/home/ben/sci/cnre/infinite/sbibm-extra-extra/23-43-00/5,5
39,sir,1585765030,CNRE,99,99,100,1.0,0,False,128,3,10.623412,231.20817057291666,0.5966,0.014291406,16.47725,,0.57375,0.017293096,22.449944,,0.6055,0.037391543,20.68816,,0.645,0.030309916,29.359837,,0.6246,0.008383155,25.27845,,0.6396,0.030007362,23.748684,,0.703,0.041924477,23.473389,,0.65715,0.025247455,24.124676,,0.7038,0.070566475,29.93326,,0.68275,0.061219096,25.806976,,,10000.0,/home/ben/sci/cnre/infinite/sbibm-extra-extra/23-43-00/9,9
40,sir,2973458491,CNRE,99,99,100,1.0,0,False,128,3,10.216266,242.00255533854167,0.59615,0.022229552,17.606817,,0.5931,0.029579043,22.293497,,0.64185,0.057947338,21.023796,,0.7039,0.08512491,31.44837,,0.661,0.019754529,26.627054,,0.6342,0.012780905,25.70992,,0.76235,0.06688583,27.694765,,0.65385,0.01742518,24.166092,,0.73755,0.103788435,32.218006,,0.71195,0.09027499,27.730848,,,10000.0,/home/ben/sci/cnre/infinite/sbibm-extra-extra/23-43-00/1,1
41,sir,3002430141,CNRE,99,99,100,1.0,0,False,128,3,12.423927,35.78907877604167,0.7463,0.13712096,16.643316,,0.682,0.082806945,20.615528,,0.71075,0.11551845,21.118711,,0.6848,0.02754569,27.495455,,0.7372,0.042711735,26.57066,,0.7441,0.14700222,28.38133,,0.7869,0.06945658,26.26785,,0.8621,0.25313294,30.033316,,0.82195,0.2382229,30.773365,,0.70505,0.102979064,22.22611,,,1000.0,/home/ben/sci/cnre/infinite/sbibm-extra-extra/23-43-00/4,4
42,sir,2326683577,CNRE,99,99,100,1.0,0,False,128,3,16.909702,35.085009765625,0.6877,0.049169183,16.985281,,0.86675,0.39994815,383.5479,,0.7202,0.138547,21.023796,,0.7878,0.13763899,30.643106,,0.8131,0.34468895,31.257,,0.7889,0.2182287,28.354895,,0.83225,0.14665234,32.280025,,0.74995,0.14301515,25.485289,,0.83155,0.2185294,35.76311,,0.7913,0.1453389,26.067219,,,1000.0,/home/ben/sci/cnre/infinite/sbibm-extra-extra/23-43-00/0,0
43,sir,4262000861,CNRE,99,99,100,1.0,0,False,128,3,7.9949045,233.88103841145832,0.99115,0.5895471,387.5642,,0.9958,0.561822,401.14148,,0.9956,0.5742969,301.8493,,0.9973,0.56526107,418.7123,,0.99455,0.54556733,326.24454,,0.9936,0.5422011,314.90155,,0.99535,0.54529494,340.22345,,0.99465,0.54649657,265.41006,,0.99645,0.5575632,334.3673,,0.98795,0.5580985,451.64203,,,10000.0,/home/ben/sci/cnre/infinite/sbibm-extra-extra/23-43-00/7,7
44,sir,3178342141,CNRE,99,99,100,1.0,0,False,128,3,9.786481,231.27784830729166,0.5783,0.009132504,16.80773,,0.6558,0.08117229,23.043438,,0.63255,0.05025524,21.97726,,0.7225,0.12172717,34.669872,,0.68485,0.01575768,27.712812,,0.69495,0.016850352,27.92848,,0.82205,0.065770626,29.11185,,0.6514,0.013562381,24.939928,,0.70525,0.05876696,31.764761,,0.7081,0.09082878,27.0,,,10000.0,/home/ben/sci/cnre/infinite/sbibm-extra-extra/23-43-00/3,3
45,sir,3177750643,CNRE,99,99,100,1.0,0,False,128,3,12.159757,37.038753255208334,0.69825,0.04139769,15.0,,0.8471,0.42264003,23.769728,,0.74665,0.10267854,18.0,,0.73735,0.17445534,30.610456,,0.90145,0.27018678,36.02083,,0.76235,0.113915205,25.41653,,0.8997,0.2107737,40.69398,,0.7919,0.2886672,21.307276,,0.76385,0.21896583,29.681644,,0.68965,0.08946025,24.718414,,,1000.0,/home/ben/sci/cnre/infinite/sbibm-extra-extra/23-43-00/8,8
